brochure_dokumen_url,id,iklan,lesen_records,lat,lng,lokasi,nama,pemaju_alamat_daftar,pemaju_alamat_perniagaan,pemaju_alamat_web,pemaju_bilanganProjek,pemaju_emel,pemaju_kod_pemaju,pemaju_latest_lesen_no_lesenpermit,pemaju_latest_lesen_tarikh_luput,pemaju_latest_lesen_tarikh_mula,pemaju_mempunyaiKesalahan,pemaju_nama,pemaju_statusPemaju,pemaju_telefon,pemaju_telefon2,pjb_jenis,pjb_pindaanTempohSerahKosong,pjb_serahKosongBaharuIkutPjbPertama,pjb_serahKosongIkutPjb,pjb_tarikhPjbPertama,pjb_tempohAsal,pjb_tempohPembinaanBaharu,pjb_tempohTambahanDiluluskan,projek_daerah,projek_kod_projek,projek_nama,projek_negeri,projek_permitMula,projek_permitNo,projek_permitTamat,status_keseluruhan,status_maklumatPembangunan,status_nota,status_rows,unitSummary_bilik,unitSummary_bilikAir,unitSummary_keluasan,unitSummary_unit
https://hims.kpkt.gov.my/files/11202/11202-4/IKLAN_BROSUR_01.pdf,11202-4,"[{""src"": ""https://hims.kpkt.gov.my/files/11202/11202-4/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""11202-4/08-2026/0898(N)-(S)"", ""mula"": ""08 Aug 2023"", ""tamat"": ""07 Aug 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.232859,101.661671,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI M NOVA,"Penthouse Suite 1, Wisma Mah Sing, No 163 Jalan Sungai Besi, 57100, Kuala Lumpur, Wp Kuala Lumpur","Penthouse Suite 2, Wisma Mah Sing, No 163 Jalan Sungai Besi, 57100, Kuala Lumpur, Wp Kuala Lumpur",www.mahsing.com.my,5,cy.wong@mahsing.com.my,11202,11202/11-2026/1503(A),9/11/2026,10/11/2016,,MYVILLA DEVELOPMENT SDN. BHD.,Aktif,0392216888,0392216888,Jadual H,Ya,17-Feb-28,17-Aug-26,17-Aug-23,36 Bulan,54 Bulan,18 Bulan,Kuala Lumpur,11202-4,Residensi M Nova,Wp Kuala Lumpur,8/8/2023,11202-4/08-2026/0898(A)-(S),7/8/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""33"", ""bilik"": ""1, 2, 3, 4"", ""tandas"": ""1, 2, 3"", ""keluasan"": ""0"", ""unit"": 624, ""hargaMin"": ""466,560.00"", ""hargaMax"": ""672,960.00"", ""peratus"": ""67.69"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""33"", ""bilik"": ""1, 2, 3, 4"", ""tandas"": ""1, 2, 3"", ""keluasan"": ""0"", ""unit"": 624, ""hargaMin"": ""514,560.00"", ""hargaMax"": ""722,160.00"", ""peratus"": ""66.61"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 2, 3, 4","1, 2, 3",0 mps,1248
https://hims.kpkt.gov.my/files/11202/P45/P45-20241114-00013865/IKLAN_BROSUR_01.pdf,11202-5,"[{""src"": ""https://hims.kpkt.gov.my/files/11202/P45/P45-20241114-00013865/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""11202-5/10-2027/0915(N)-(S)"", ""mula"": ""09 Oct 2024"", ""tamat"": ""08 Oct 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.232862,101.661669,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI M NOVA,"Penthouse Suite 1, Wisma Mah Sing, No 163 Jalan Sungai Besi, 57100, Kuala Lumpur, Wp Kuala Lumpur","Penthouse Suite 2, Wisma Mah Sing, No 163 Jalan Sungai Besi, 57100, Kuala Lumpur, Wp Kuala Lumpur",www.mahsing.com.my,5,cy.wong@mahsing.com.my,11202,11202/11-2026/1503(A),9/11/2026,10/11/2016,,MYVILLA DEVELOPMENT SDN. BHD.,Aktif,0392216888,0392216888,Jadual H,Ya,25-Nov-28,25-Nov-27,25-Nov-24,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,11202-5,Residensi M Nova,Wp Kuala Lumpur,9/10/2024,11202-5/10-2027/0915(A)-(S),8/10/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""32"", ""bilik"": ""1, 2, 3, 4"", ""tandas"": ""1, 2, 3"", ""keluasan"": ""0"", ""unit"": 832, ""hargaMin"": ""519,360.00"", ""hargaMax"": ""737,760.00"", ""peratus"": ""50.31"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 2, 3, 4","1, 2, 3",0 mps,832
https://hims.kpkt.gov.my/files/11430/P45/P45-20250603-00016200/IKLAN_BROSUR_01.pdf,11430-2,"[{""src"": ""https://hims.kpkt.gov.my/files/11430/P45/P45-20250603-00016200/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""11430-2/03-2027/0280(A)-(S)"", ""mula"": ""01 Apr 2024"", ""tamat"": ""31 Mar 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""11430-2/03-2027/0280(N)-(S)"", ""mula"": ""01 Apr 2024"", ""tamat"": ""31 Mar 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.219825,101.646476,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI M ZENYA,"Penthouse Suite 1, Wisma Mah Sing, No. 163, Jalan Sungai Besi, 57100, Kuala Lumpur, Wp Kuala Lumpur","Penthouse Suite 2, Wisma Mah Sing, No. 163, Jalan Sungai Besi, 57100, Kuala Lumpur, Wp Kuala Lumpur",www.mahsing.com.my,3,cy.wong@mahsing.com.my,11430,11430/12-2026/1094(A),1/12/2026,2/12/2018,,M ZENYA  SDN. BHD.,Aktif,60392216888,,Jadual H,Ya,6-Apr-28,6-Apr-27,6-Apr-24,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,11430-2,Residensi M Zenya,Wp Kuala Lumpur,1/4/2024,11430-2/03-2027/0280(A)-(S),31/3/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""31"", ""bilik"": ""2, 3, 4"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 619, ""hargaMin"": ""598,560.00"", ""hargaMax"": ""849,360.00"", ""peratus"": ""22.40"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3, 4",2,0 mps,619
https://hims.kpkt.gov.my/files/30244/30244-1/IKLAN_BROSUR_01.pdf,30244-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30244/30244-1/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30244-1/03-2026/0256(A)-(S)"", ""mula"": ""10 Mar 2023"", ""tamat"": ""09 Mar 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""30244-1/03-2026/0256(N)-(S)"", ""mula"": ""10 Mar 2023"", ""tamat"": ""09 Mar 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.160849,101.699037,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI MAJESTIC,"Unit 16-17, Menara Mutiara Sentral,, No. 2, Jalan Desa Aman 1,, Cheras Business Centre,, 56000, Kuala Lumpur, Wp Kuala Lumpur","Unit G-02a, Menara Centara, 360,, Jalan Tuanku Abdul Rahman,, City Centre, 50100, Petaling , Wp Kuala Lumpur",,1,majesticluxe88@gmail.com,30244,30244/10-2027/0243(A),11/10/2027,12/10/2022,,MAJESTIC LUXE SDN. BHD.,Aktif,0361433978,0168581221,Jadual H,Tidak,-,3-Jun-26,3-Jun-23,36 Bulan,-,-,Kuala Lumpur,30244-1,Residensi Majestic,Wp Kuala Lumpur,10/3/2023,30244-1/03-2026/0256(A)-(S),9/3/2026,Siap Dengan CCC,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""24"", ""bilik"": ""1"", ""tandas"": ""1, 2"", ""keluasan"": ""0"", ""unit"": 478, ""hargaMin"": ""675,800.00"", ""hargaMax"": ""1,194,000.00"", ""peratus"": ""100.00"", ""komponen"": ""Siap Dengan CCC"", ""ccc"": ""28/05/2025"", ""vp"": ""01/07/2025""}]",1,"1, 2",0 mps,478
https://hims.kpkt.gov.my/files/30267/30267-1/IKLAN_BROSUR_01.pdf,30267-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30267/30267-1/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30267-1/06-2026/0748(N)-(S)"", ""mula"": ""26 Jun 2023"", ""tamat"": ""25 Jun 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.204009,101.71347,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI MAX II,"No.2d, Jalan Ss 6/6,, Kelana Jaya,, 47301, Petaling , Selangor","No. 2d, Jalan Ss 6/6, Kelana Jaya, 47301, Petaling , Selangor",,1,jackie@maximglobal.com.my,30267,30267/10-2027/0266(A),30/10/2027,31/10/2022,,PROMINENT MAXIM SDN. BHD.,Aktif,0378037008,0378035008,Jadual H,Ya,30-Jan-28,30-Sep-26,30-Sep-23,36 Bulan,52 Bulan,16 Bulan,Kuala Lumpur,30267-1,Residensi Max Ii,Wp Kuala Lumpur,26/6/2023,30267-1/06-2026/0748(A)-(S),25/6/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""23"", ""bilik"": ""3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 302, ""hargaMin"": ""300,000.00"", ""hargaMax"": ""318,000.00"", ""peratus"": ""39.27"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""23"", ""bilik"": ""3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 302, ""hargaMin"": ""300,000.00"", ""hargaMax"": ""318,000.00"", ""peratus"": ""29.93"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]",3,2,0 mps,604
https://hims.kpkt.gov.my/files/30037/P45/P45-20250421-00015697/IKLAN_BROSUR_01.pdf,30037-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30037/P45/P45-20250421-00015697/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30037-1/06-2025/0060(A)-(S)"", ""mula"": ""21 Jun 2022"", ""tamat"": ""20 Jun 2025"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""30037-1/06-2025/0060(N)-(S)"", ""mula"": ""21 Jun 2022"", ""tamat"": ""20 Jun 2025"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.073055,101.74133,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI MAXIM RISEN,"2d Jalan Ss 6/6, Kelana Jaya, 47301, Petaling , Selangor","No.2d, Jalan Ss 6/6, Kelana Jaya, 47301, Petaling , Selangor",www.maximglobal.com.my,1,miles.chan@maximglobal.com.my,30037,30037/04-2027/0036(A),3/4/2027,4/4/2022,,BUILTAMONT DEVELOPMENT SDN. BHD.,Aktif,0378037008,0122206064,Jadual H,Ya,1-Feb-27,1-Aug-25,1-Aug-22,36 Bulan,54 Bulan,18 Bulan,Kuala Lumpur,30037-1,Residensi Maxim Risen,Wp Kuala Lumpur,21/6/2025,30037-1/06-2026/0380(R)-(S),20/6/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""54"", ""bilik"": ""2, 3"", ""tandas"": ""1, 2"", ""keluasan"": ""0"", ""unit"": 629, ""hargaMin"": ""321,000.00"", ""hargaMax"": ""513,000.00"", ""peratus"": ""75.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""47"", ""bilik"": ""2, 3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 607, ""hargaMin"": ""412,000.00"", ""hargaMax"": ""508,000.00"", ""peratus"": ""75.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3",2,0 mps,1236
https://hims.kpkt.gov.my/files/32/P45/temp-P45-20250710-Rk8HKcTZGm/IKLAN_BROSUR_01.pdf,32-15,"[{""src"": ""https://hims.kpkt.gov.my/files/32/P45/temp-P45-20250710-Rk8HKcTZGm/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""32-15/08-2025/0580(R)-(S)"", ""mula"": ""18 Aug 2024"", ""tamat"": ""17 Aug 2025"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""32-15/08-2024/1317(A)-(S)"", ""mula"": ""18 Aug 2023"", ""tamat"": ""17 Aug 2024"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""32-15/08-2024/1317(R)-(S)"", ""mula"": ""18 Aug 2023"", ""tamat"": ""17 Aug 2024"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""32-15/08-2023/0615(A)-(S)"", ""mula"": ""18 Aug 2021"", ""tamat"": ""17 Aug 2023"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""32-15/08-2023/0615(P)"", ""mula"": ""18 Aug 2021"", ""tamat"": ""17 Aug 2023"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.144156,101.664008,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI MENERUNG 111,"Level 11 Menara Brdb, 285 Jalan Maarof, Bukit Bandaraya, 59000, Kuala Lumpur, Wp Kuala Lumpur","Level 11 Menara Brdb, 285 Jalan Maarof, Bukit Bandaraya, 59000, Kuala Lumpur, Wp Kuala Lumpur",,16,-,32,32/08-2028/1034(A),17/8/2028,18/8/2023,Ada Kesalahan,BRDB DEVELOPMENTS SDN. BHD.,Aktif,,0124859917,Jadual H,Ya,16-Feb-27,16-Feb-25,16-Feb-22,36 Bulan,60 Bulan,24 Bulan,Kuala Lumpur,32-15,Residensi Menerung 111,Wp Kuala Lumpur,18/8/2025,32-15/08-2026/0634(R)-(S),17/8/2026,Lewat,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""14"", ""bilik"": ""2, 3, 4"", ""tandas"": ""2, 3, 5"", ""keluasan"": ""0"", ""unit"": 111, ""hargaMin"": ""2,255,150.00"", ""hargaMax"": ""7,325,500.00"", ""peratus"": ""34.05"", ""komponen"": ""Lewat"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3, 4","2, 3, 5",0 mps,111
https://hims.kpkt.gov.my/files/11430/11430-3/IKLAN_BROSUR_01.pdf,11430-3,"[{""src"": ""https://hims.kpkt.gov.my/files/11430/11430-3/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]",[],3.219569,101.646967,WP Kuala Lumpur,RESIDENSI METROPOLITAN KEPONG,"Penthouse Suite 1, Wisma Mah Sing, No. 163, Jalan Sungai Besi, 57100, Kuala Lumpur, Wp Kuala Lumpur","Penthouse Suite 2, Wisma Mah Sing, No. 163, Jalan Sungai Besi, 57100, Kuala Lumpur, Wp Kuala Lumpur",www.mahsing.com.my,3,cy.wong@mahsing.com.my,11430,11430/12-2026/1094(A),1/12/2026,2/12/2018,,M ZENYA  SDN. BHD.,Aktif,60392216888,,Jadual H,Ya,-,-,-,36 Bulan,-,-,-,11430-3,Residensi Metropolitan Kepong,Wp Kuala Lumpur,20/8/2025,11430-3/08-2028/0691(N)-(S),19/8/2028,Belum Mula,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""40"", ""bilik"": ""2, 3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 702, ""hargaMin"": ""200,000.00"", ""hargaMax"": ""318,000.00"", ""peratus"": ""0.00"", ""komponen"": ""-"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3",2,0 mps,702
https://hims.kpkt.gov.my/files/30581/30581-1/IKLAN_BROSUR_01.pdf,30581-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30581/30581-1/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]",[],3.201919,101.703535,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI MH PLATINUM 3,"62c, Jalan Ss21/62, Damansara Utama, 47400, Petaling , Selangor","Lot 25067, Taman Melati Utama, Setapak, 53100, Kuala Lumpur, Wp Kuala Lumpur",,1,huiyin@platinumvictory.com,30581,30581/10-2028/0256(A),15/10/2028,16/10/2023,,MHP3 SDN. BHD.,Aktif,0340313686,,Jadual H,Ya,20-Jun-28,20-Dec-26,20-Dec-23,36 Bulan,54 Bulan,18 Bulan,Kuala Lumpur,30581-1,Residensi Mh Platinum 3,Wp Kuala Lumpur,10/12/2023,30581-1/12-2026/1309(N)-(S),9/12/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""42"", ""bilik"": ""2, 3"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 877, ""hargaMin"": ""414,700.00"", ""hargaMax"": ""638,550.00"", ""peratus"": ""21.48"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""42"", ""bilik"": ""2, 3"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 811, ""hargaMin"": ""414,700.00"", ""hargaMax"": ""638,550.00"", ""peratus"": ""20.56"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3","2, 3",0 mps,1688
https://hims.kpkt.gov.my/files/14347/14347-5/IKLAN_BROSUR_01.pdf,14347-5,"[{""src"": ""https://hims.kpkt.gov.my/files/14347/14347-5/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""14347-5/11-2026/1205(N)-(S)"", ""mula"": ""02 Nov 2023"", ""tamat"": ""01 Nov 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.190656,101.736352,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI MILLA,"Level 5, Tower 8,, Avenue 5, Horizon 2,, Bangsar South City,, 59200, Kuala Lumpur, Wp Kuala Lumpur","G-09a, Residensi Lexa, No. 45, Jalan 34/26, Wangsa Maju, 53300, Kuala Lumpur, Wp Kuala Lumpur",,5,marketing@beverlygroup.my,14347,14347/05-2028/0748(A),27/5/2028,28/5/2023,,BEVERLY WM SDN. BHD.,Aktif,0348161616,,Jadual H,Ya,16-Jan-29,16-Jul-27,16-Jul-24,36 Bulan,54 Bulan,18 Bulan,Kuala Lumpur,14347-5,Residensi Milla,Wp Kuala Lumpur,2/11/2023,14347-5/11-2026/1205(A)-(S),1/11/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""52"", ""bilik"": ""1, 2, 3, 4"", ""tandas"": ""1, 2, 3"", ""keluasan"": ""0"", ""unit"": 725, ""hargaMin"": ""549,260.00"", ""hargaMax"": ""828,760.00"", ""peratus"": ""20.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""52"", ""bilik"": 0, ""tandas"": 0, ""keluasan"": ""0"", ""unit"": 681, ""hargaMin"": ""560,360.00"", ""hargaMax"": ""1,040,450.00"", ""peratus"": ""20.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 2, 3, 4","1, 2, 3",0 mps,1406
https://hims.kpkt.gov.my/files/30141/P45/P45-20250826-00017026/IKLAN_BROSUR_01.pdf,30141-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30141/P45/P45-20250826-00017026/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30141-1/10-2025/0231(A)-(S)"", ""mula"": ""13 Oct 2022"", ""tamat"": ""12 Oct 2025"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""30141-1/10-2025/0231(N)-(S)"", ""mula"": ""13 Oct 2022"", ""tamat"": ""12 Oct 2025"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.169198,101.644499,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI MINH MONT'KIARA,"Level U6, Block C5,, Solaris Dutamas,, No. 1, Jalan Dutamas 1,, 50480, Kuala Lumpur, Wp Kuala Lumpur","Level U1, Block C5, Solaris Dutamas, No.1, Jalan Dutamas 1, 50480, Kuala Lumpur, Wp Kuala Lumpur",,1,hims.ssm@uemsunrise.com,30141,30141/08-2027/0140(A),9/8/2027,10/8/2022,,LASER TOWER SDN. BHD.,Aktif,0327187788,,Jadual H,Ya,20-Apr-27,20-Apr-26,20-Apr-23,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,30141-1,Residensi Minh Mont'kiara,Wp Kuala Lumpur,13/10/2025,30141-1/10-2026/0804(R)-(S),12/10/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""43"", ""bilik"": ""4, 5"", ""tandas"": ""3, 4, 5"", ""keluasan"": ""0"", ""unit"": 496, ""hargaMin"": ""1,609,770.00"", ""hargaMax"": ""3,178,370.00"", ""peratus"": ""51.77"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","4, 5","3, 4, 5",0 mps,496
https://hims.kpkt.gov.my/files/20010/P45/P45-20251028-00017538/IKLAN_BROSUR_01.pdf,20010-1,"[{""src"": ""https://hims.kpkt.gov.my/files/20010/P45/P45-20251028-00017538/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""20010-1/11-2025/0717(A)-(S)"", ""mula"": ""09 Nov 2024"", ""tamat"": ""08 Nov 2025"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20010-1/11-2025/0717(R)-(S)"", ""mula"": ""09 Nov 2024"", ""tamat"": ""08 Nov 2025"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20010-1/11-2024/1481(R)-(S)"", ""mula"": ""09 Nov 2023"", ""tamat"": ""08 Nov 2024"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20010-1/11-2023/0077(A)-(S)"", ""mula"": ""09 Nov 2022"", ""tamat"": ""08 Nov 2023"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20010-1/11-2023/0077(R)-(S)"", ""mula"": ""09 Nov 2022"", ""tamat"": ""08 Nov 2023"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20010-1/11-2022/0753(P)"", ""mula"": ""09 Nov 2020"", ""tamat"": ""08 Nov 2022"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.110935,101.730784,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI NEKSUS TAMAN PERTAMA,"Suite 1 5th Floor Wisma Mkh, Jalan Semenyih, 43000, Hulu Langat, Selangor","Suite 1 5th Floor Wisma Mkh, Jalan Semenyih, 43000, Hulu Langat, Selangor",WWW.MKHBERHAD.COM,1,-,20010,20010/11-2027/1157(A),8/11/2027,9/11/2022,,MKH DEVELOPMENT SDN. BHD.,Aktif,,,Jadual H,Ya,15-Nov-25,15-Dec-23,15-Dec-20,36 Bulan,59 Bulan,23 Bulan,Kuala Lumpur,20010-1,Residensi Neksus Taman Pertama,Wp Kuala Lumpur,9/11/2025,20010-1/11-2026/0897(R)-(S),8/11/2026,Sakit,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""42"", ""bilik"": ""2, 3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 507, ""hargaMin"": ""519,000.00"", ""hargaMax"": ""987,000.00"", ""peratus"": ""97.50"", ""komponen"": ""Sakit"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3",2,0 mps,507
https://hims.kpkt.gov.my/files/20153/P45/P45-20250416-00015653/IKLAN_BROSUR_01.pdf,20153-2,"[{""src"": ""https://hims.kpkt.gov.my/files/20153/P45/P45-20250416-00015653/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""20153-2/05-2025/0034(A)-(S)"", ""mula"": ""30 May 2022"", ""tamat"": ""29 May 2025"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20153-2/05-2025/0034(N)-(S)"", ""mula"": ""30 May 2022"", ""tamat"": ""29 May 2025"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.100492,101.668435,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI NESTREE,"24-10, Stellar Suites,, Jalan Puteri 4/7,, Bandar Puteri,, 47100, Petaling , Selangor","Nestcity Tower, N2-11-01, Level 11, Nest 2, No 6, Jalan A, Off Jalan Puchong, 58200, Kuala Lumpur, Wp Kuala Lumpur",,2,ncsb.development@gmail.com,20153,20153/08-2028/1046(A),23/8/2028,24/8/2023,,PICOLAND SDN. BHD.,Aktif,0377732880,,Jadual H,Ya,15-Jun-26,15-Jun-25,15-Jun-22,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,20153-2,Residensi Nestree,Wp Kuala Lumpur,30/5/2025,20153-2/05-2026/0320(R)-(S),29/5/2026,Lewat,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""40"", ""bilik"": ""3, 4"", ""tandas"": ""2, 3, 4"", ""keluasan"": ""0"", ""unit"": 637, ""hargaMin"": ""732,000.00"", ""hargaMax"": ""3,393,000.00"", ""peratus"": ""89.58"", ""komponen"": ""Lewat"", ""ccc"": ""-"", ""vp"": ""-""}]","3, 4","2, 3, 4",0 mps,637
